Vigencia_Inicio,Vigencia_Fin,Aeropuerto,Nom_Aeropuerto,Gpo_Consumo,Tipo,Tarifa,No.,Descripcion,Precio_Pemex,Descnto_Pemex,Almacenamiento_Origen,Almacenamiento_Base,Almacenamiento_Hidrante,Alm_Horario_Extraordinario,Expedio_Autotanque,Expendio _ispensador,Exp_Horario_extraordinario,Tarifa_Succion,COM_ALM_EXP_AUTOTANQUE,COM_ALM_EXP_HIDRANTE,COM_ALM_EXP_AUTOTANQUE,COM_ALM_EXP_HIDRANTE,ALM_EXP_AUTOTANQUE,ALM_EXP_HIDRANTE,ALM_EXP_AUTOTANQUE,ALM_EXP_HIDRANTE
30112021,06122021,LMM,LOS MOCHIS,GPO 10-A,10-A,Adicional,101,TURBOSINA, $14.92091 , $-   , $-   , $0.14339 , $-   , $0.15044 , $0.31274 , $-   , $0.21071 , $0.31274 , $15.37704 , $-   , $15.73819 , $-   , $0.45613 , $-   , $0.81728 , $-   
30112021,06122021,LMM,LOS MOCHIS,GPO 10-B,10-B,Adicional,101,TURBOSINA, $14.92091 , $-   , $-   , $0.14339 , $-   , $0.15044 , $0.33151 , $-   , $0.21071 , $0.33151 , $15.39581 , $-   , $15.75696 , $-   , $0.47490 , $-   , $0.83605 , $-   
30112021,06122021,LMM,LOS MOCHIS,GPO 10-C,10-C,Adicional,101,TURBOSINA, $14.92091 , $-   , $-   , $0.14339 , $-   , $0.15044 , $0.41908 , $-   , $0.21071 , $0.41908 , $15.48338 , $-   , $15.84453 , $-   , $0.56247 , $-   , $0.92362 , $-   
30112021,06122021,LMM,LOS MOCHIS,GPO 10-D,10-D,Adicional,101,TURBOSINA, $14.92091 , $-   , $-   , $0.14339 , $-   , $0.15044 , $0.46912 , $-   , $0.21071 , $0.46912 , $15.53342 , $-   , $15.89457 , $-   , $0.61251 , $-   , $0.97366 , $-   
30112021,06122021,LMM,LOS MOCHIS,GPO 01-A,1-A,Contractual,101,TURBOSINA, $14.92091 ,-$0.05920 , $-   , $0.14339 , $-   , $0.15044 , $0.31274 , $-   , $0.21071 , $0.31274 , $15.31784 , $-   , $15.67899 , $-   , $0.45613 , $-   , $0.81728 , $-   
30112021,06122021,LMM,LOS MOCHIS,GPO 01-B,1-B,Contractual,101,TURBOSINA, $14.92091 ,-$0.05920 , $-   , $0.14339 , $-   , $0.15044 , $0.33151 , $-   , $0.21071 , $0.33151 , $15.33661 , $-   , $15.69776 , $-   , $0.47490 , $-   , $0.83605 , $-   
30112021,06122021,LMM,LOS MOCHIS,GPO 01-C,1-C,Contractual,101,TURBOSINA, $14.92091 ,-$0.05920 , $-   , $0.14339 , $-   , $0.15044 , $0.41908 , $-   , $0.21071 , $0.41908 , $15.42418 , $-   , $15.78533 , $-   , $0.56247 , $-   , $0.92362 , $-   
30112021,06122021,LMM,LOS MOCHIS,GPO 01-D,1-D,Contractual,101,TURBOSINA, $14.92091 ,-$0.05920 , $-   , $0.14339 , $-   , $0.15044 , $0.46912 , $-   , $0.21071 , $0.46912 , $15.47422 , $-   , $15.83537 , $-   , $0.61251 , $-   , $0.97366 , $-   
30112021,06122021,LMM,LOS MOCHIS,GPO 10-A,10-A,Contractual,101,TURBOSINA, $14.92091 , $-   , $-   , $0.14339 , $-   , $0.15044 , $0.31274 , $-   , $0.21071 , $0.31274 , $15.37704 , $-   , $15.73819 , $-   , $0.45613 , $-   , $0.81728 , $-   
30112021,06122021,LMM,LOS MOCHIS,GPO 10-B,10-B,Contractual,101,TURBOSINA, $14.92091 , $-   , $-   , $0.14339 , $-   , $0.15044 , $0.33151 , $-   , $0.21071 , $0.33151 , $15.39581 , $-   , $15.75696 , $-   , $0.47490 , $-   , $0.83605 , $-   
30112021,06122021,LMM,LOS MOCHIS,GPO 10-C,10-C,Contractual,101,TURBOSINA, $14.92091 , $-   , $-   , $0.14339 , $-   , $0.15044 , $0.41908 , $-   , $0.21071 , $0.41908 , $15.48338 , $-   , $15.84453 , $-   , $0.56247 , $-   , $0.92362 , $-   
30112021,06122021,LMM,LOS MOCHIS,GPO 10-D,10-D,Contractual,101,TURBOSINA, $14.92091 , $-   , $-   , $0.14339 , $-   , $0.15044 , $0.46912 , $-   , $0.21071 , $0.46912 , $15.53342 , $-   , $15.89457 , $-   , $0.61251 , $-   , $0.97366 , $-   
30112021,06122021,LMM,LOS MOCHIS,GPO 02-A,2-A,Contractual,101,TURBOSINA, $14.92091 ,-$0.29600 , $-   , $0.14339 , $-   , $0.15044 , $0.31274 , $-   , $0.21071 , $0.31274 , $15.08104 , $-   , $15.44219 , $-   , $0.45613 , $-   , $0.81728 , $-   
30112021,06122021,LMM,LOS MOCHIS,GPO 02-B,2-B,Contractual,101,TURBOSINA, $14.92091 ,-$0.29600 , $-   , $0.14339 , $-   , $0.15044 , $0.33151 , $-   , $0.21071 , $0.33151 , $15.09981 , $-   , $15.46096 , $-   , $0.47490 , $-   , $0.83605 , $-   
30112021,06122021,LMM,LOS MOCHIS,GPO 02-C,2-C,Contractual,101,TURBOSINA, $14.92091 ,-$0.29600 , $-   , $0.14339 , $-   , $0.15044 , $0.41908 , $-   , $0.21071 , $0.41908 , $15.18738 , $-   , $15.54853 , $-   , $0.56247 , $-   , $0.92362 , $-   
30112021,06122021,LMM,LOS MOCHIS,GPO 02-D,2-D,Contractual,101,TURBOSINA, $14.92091 ,-$0.29600 , $-   , $0.14339 , $-   , $0.15044 , $0.46912 , $-   , $0.21071 , $0.46912 , $15.23742 , $-   , $15.59857 , $-   , $0.61251 , $-   , $0.97366 , $-   
30112021,06122021,LMM,LOS MOCHIS,GPO 03-A,3-A,Contractual,101,TURBOSINA, $14.92091 ,-$0.35520 , $-   , $0.14339 , $-   , $0.15044 , $0.31274 , $-   , $0.21071 , $0.31274 , $15.02184 , $-   , $15.38299 , $-   , $0.45613 , $-   , $0.81728 , $-   
30112021,06122021,LMM,LOS MOCHIS,GPO 03-B,3-B,Contractual,101,TURBOSINA, $14.92091 ,-$0.35520 , $-   , $0.14339 , $-   , $0.15044 , $0.33151 , $-   , $0.21071 , $0.33151 , $15.04061 , $-   , $15.40176 , $-   , $0.47490 , $-   , $0.83605 , $-   
30112021,06122021,LMM,LOS MOCHIS,GPO 03-C,3-C,Contractual,101,TURBOSINA, $14.92091 ,-$0.35520 , $-   , $0.14339 , $-   , $0.15044 , $0.41908 , $-   , $0.21071 , $0.41908 , $15.12818 , $-   , $15.48933 , $-   , $0.56247 , $-   , $0.92362 , $-   
30112021,06122021,LMM,LOS MOCHIS,GPO 03-D,3-D,Contractual,101,TURBOSINA, $14.92091 ,-$0.35520 , $-   , $0.14339 , $-   , $0.15044 , $0.46912 , $-   , $0.21071 , $0.46912 , $15.17822 , $-   , $15.53937 , $-   , $0.61251 , $-   , $0.97366 , $-   
30112021,06122021,LMM,LOS MOCHIS,GPO 04-A,4-A,Contractual,101,TURBOSINA, $14.92091 ,-$0.50320 , $-   , $0.14339 , $-   , $0.15044 , $0.31274 , $-   , $0.21071 , $0.31274 , $14.87384 , $-   , $15.23499 , $-   , $0.45613 , $-   , $0.81728 , $-   
30112021,06122021,LMM,LOS MOCHIS,GPO 04-B,4-B,Contractual,101,TURBOSINA, $14.92091 ,-$0.50320 , $-   , $0.14339 , $-   , $0.15044 , $0.33151 , $-   , $0.21071 , $0.33151 , $14.89261 , $-   , $15.25376 , $-   , $0.47490 , $-   , $0.83605 , $-   
30112021,06122021,LMM,LOS MOCHIS,GPO 04-C,4-C,Contractual,101,TURBOSINA, $14.92091 ,-$0.50320 , $-   , $0.14339 , $-   , $0.15044 , $0.41908 , $-   , $0.21071 , $0.41908 , $14.98018 , $-   , $15.34133 , $-   , $0.56247 , $-   , $0.92362 , $-   
30112021,06122021,LMM,LOS MOCHIS,GPO 04-D,4-D,Contractual,101,TURBOSINA, $14.92091 ,-$0.50320 , $-   , $0.14339 , $-   , $0.15044 , $0.46912 , $-   , $0.21071 , $0.46912 , $15.03022 , $-   , $15.39137 , $-   , $0.61251 , $-   , $0.97366 , $-   
30112021,06122021,LMM,LOS MOCHIS,GPO 05-A,5-A,Contractual,101,TURBOSINA, $14.92091 ,-$0.56240 , $-   , $0.14339 , $-   , $0.15044 , $0.31274 , $-   , $0.21071 , $0.31274 , $14.81464 , $-   , $15.17579 , $-   , $0.45613 , $-   , $0.81728 , $-   
30112021,06122021,LMM,LOS MOCHIS,GPO 05-B,5-B,Contractual,101,TURBOSINA, $14.92091 ,-$0.56240 , $-   , $0.14339 , $-   , $0.15044 , $0.33151 , $-   , $0.21071 , $0.33151 , $14.83341 , $-   , $15.19456 , $-   , $0.47490 , $-   , $0.83605 , $-   
30112021,06122021,LMM,LOS MOCHIS,GPO 05-C,5-C,Contractual,101,TURBOSINA, $14.92091 ,-$0.56240 , $-   , $0.14339 , $-   , $0.15044 , $0.41908 , $-   , $0.21071 , $0.41908 , $14.92098 , $-   , $15.28213 , $-   , $0.56247 , $-   , $0.92362 , $-   
30112021,06122021,LMM,LOS MOCHIS,GPO 05-D,5-D,Contractual,101,TURBOSINA, $14.92091 ,-$0.56240 , $-   , $0.14339 , $-   , $0.15044 , $0.46912 , $-   , $0.21071 , $0.46912 , $14.97102 , $-   , $15.33217 , $-   , $0.61251 , $-   , $0.97366 , $-   
30112021,06122021,LMM,LOS MOCHIS,GPO 06-A,6-A,Contractual,101,TURBOSINA, $14.92091 ,-$0.58016 , $-   , $0.14339 , $-   , $0.15044 , $0.31274 , $-   , $0.21071 , $0.31274 , $14.79688 , $-   , $15.15803 , $-   , $0.45613 , $-   , $0.81728 , $-   
30112021,06122021,LMM,LOS MOCHIS,GPO 06-B,6-B,Contractual,101,TURBOSINA, $14.92091 ,-$0.58016 , $-   , $0.14339 , $-   , $0.15044 , $0.33151 , $-   , $0.21071 , $0.33151 , $14.81565 , $-   , $15.17680 , $-   , $0.47490 , $-   , $0.83605 , $-   
30112021,06122021,LMM,LOS MOCHIS,GPO 06-C,6-C,Contractual,101,TURBOSINA, $14.92091 ,-$0.58016 , $-   , $0.14339 , $-   , $0.15044 , $0.41908 , $-   , $0.21071 , $0.41908 , $14.90322 , $-   , $15.26437 , $-   , $0.56247 , $-   , $0.92362 , $-   
30112021,06122021,LMM,LOS MOCHIS,GPO 06-D,6-D,Contractual,101,TURBOSINA, $14.92091 ,-$0.58016 , $-   , $0.14339 , $-   , $0.15044 , $0.46912 , $-   , $0.21071 , $0.46912 , $14.95326 , $-   , $15.31441 , $-   , $0.61251 , $-   , $0.97366 , $-   
30112021,06122021,LTO,LORETO,GPO 10-A,10-A,Adicional,101,TURBOSINA, $14.75347 , $-   , $-   , $0.23788 , $-   , $0.27700 , $0.31274 , $-   , $0.21071 , $0.31274 , $15.30409 , $-   , $15.79180 , $-   , $0.55062 , $-   , $1.03833 , $-   
30112021,06122021,LTO,LORETO,GPO 10-B,10-B,Adicional,101,TURBOSINA, $14.75347 , $-   , $-   , $0.23788 , $-   , $0.27700 , $0.33151 , $-   , $0.21071 , $0.33151 , $15.32286 , $-   , $15.81057 , $-   , $0.56939 , $-   , $1.05710 , $-   
30112021,06122021,LTO,LORETO,GPO 10-C,10-C,Adicional,101,TURBOSINA, $14.75347 , $-   , $-   , $0.23788 , $-   , $0.27700 , $0.41908 , $-   , $0.21071 , $0.41908 , $15.41043 , $-   , $15.89814 , $-   , $0.65696 , $-   , $1.14467 , $-   
30112021,06122021,LTO,LORETO,GPO 10-D,10-D,Adicional,101,TURBOSINA, $14.75347 , $-   , $-   , $0.23788 , $-   , $0.27700 , $0.46912 , $-   , $0.21071 , $0.46912 , $15.46047 , $-   , $15.94818 , $-   , $0.70700 , $-   , $1.19471 , $-   
30112021,06122021,LTO,LORETO,GPO 01-A,1-A,Contractual,101,TURBOSINA, $14.75347 ,-$0.05920 , $-   , $0.23788 , $-   , $0.27700 , $0.31274 , $-   , $0.21071 , $0.31274 , $15.24489 , $-   , $15.73260 , $-   , $0.55062 , $-   , $1.03833 , $-   
30112021,06122021,LTO,LORETO,GPO 01-B,1-B,Contractual,101,TURBOSINA, $14.75347 ,-$0.05920 , $-   , $0.23788 , $-   , $0.27700 , $0.33151 , $-   , $0.21071 , $0.33151 , $15.26366 , $-   , $15.75137 , $-   , $0.56939 , $-   , $1.05710 , $-   
30112021,06122021,LTO,LORETO,GPO 01-C,1-C,Contractual,101,TURBOSINA, $14.75347 ,-$0.05920 , $-   , $0.23788 , $-   , $0.27700 , $0.41908 , $-   , $0.21071 , $0.41908 , $15.35123 , $-   , $15.83894 , $-   , $0.65696 , $-   , $1.14467 , $-   
30112021,06122021,LTO,LORETO,GPO 01-D,1-D,Contractual,101,TURBOSINA, $14.75347 ,-$0.05920 , $-   , $0.23788 , $-   , $0.27700 , $0.46912 , $-   , $0.21071 , $0.46912 , $15.40127 , $-   , $15.88898 , $-   , $0.70700 , $-   , $1.19471 , $-   
30112021,06122021,LTO,LORETO,GPO 10-A,10-A,Contractual,101,TURBOSINA, $14.75347 , $-   , $-   , $0.23788 , $-   , $0.27700 , $0.31274 , $-   , $0.21071 , $0.31274 , $15.30409 , $-   , $15.79180 , $-   , $0.55062 , $-   , $1.03833 , $-   
30112021,06122021,LTO,LORETO,GPO 10-B,10-B,Contractual,101,TURBOSINA, $14.75347 , $-   , $-   , $0.23788 , $-   , $0.27700 , $0.33151 , $-   , $0.21071 , $0.33151 , $15.32286 , $-   , $15.81057 , $-   , $0.56939 , $-   , $1.05710 , $-   
30112021,06122021,LTO,LORETO,GPO 10-C,10-C,Contractual,101,TURBOSINA, $14.75347 , $-   , $-   , $0.23788 , $-   , $0.27700 , $0.41908 , $-   , $0.21071 , $0.41908 , $15.41043 , $-   , $15.89814 , $-   , $0.65696 , $-   , $1.14467 , $-   
30112021,06122021,LTO,LORETO,GPO 10-D,10-D,Contractual,101,TURBOSINA, $14.75347 , $-   , $-   , $0.23788 , $-   , $0.27700 , $0.46912 , $-   , $0.21071 , $0.46912 , $15.46047 , $-   , $15.94818 , $-   , $0.70700 , $-   , $1.19471 , $-   
30112021,06122021,LTO,LORETO,GPO 02-A,2-A,Contractual,101,TURBOSINA, $14.75347 ,-$0.29600 , $-   , $0.23788 , $-   , $0.27700 , $0.31274 , $-   , $0.21071 , $0.31274 , $15.00809 , $-   , $15.49580 , $-   , $0.55062 , $-   , $1.03833 , $-   
30112021,06122021,LTO,LORETO,GPO 02-B,2-B,Contractual,101,TURBOSINA, $14.75347 ,-$0.29600 , $-   , $0.23788 , $-   , $0.27700 , $0.33151 , $-   , $0.21071 , $0.33151 , $15.02686 , $-   , $15.51457 , $-   , $0.56939 , $-   , $1.05710 , $-   
30112021,06122021,LTO,LORETO,GPO 02-C,2-C,Contractual,101,TURBOSINA, $14.75347 ,-$0.29600 , $-   , $0.23788 , $-   , $0.27700 , $0.41908 , $-   , $0.21071 , $0.41908 , $15.11443 , $-   , $15.60214 , $-   , $0.65696 , $-   , $1.14467 , $-   
30112021,06122021,LTO,LORETO,GPO 02-D,2-D,Contractual,101,TURBOSINA, $14.75347 ,-$0.29600 , $-   , $0.23788 , $-   , $0.27700 , $0.46912 , $-   , $0.21071 , $0.46912 , $15.16447 , $-   , $15.65218 , $-   , $0.70700 , $-   , $1.19471 , $-   
30112021,06122021,LTO,LORETO,GPO 03-A,3-A,Contractual,101,TURBOSINA, $14.75347 ,-$0.35520 , $-   , $0.23788 , $-   , $0.27700 , $0.31274 , $-   , $0.21071 , $0.31274 , $14.94889 , $-   , $15.43660 , $-   , $0.55062 , $-   , $1.03833 , $-   
30112021,06122021,LTO,LORETO,GPO 03-B,3-B,Contractual,101,TURBOSINA, $14.75347 ,-$0.35520 , $-   , $0.23788 , $-   , $0.27700 , $0.33151 , $-   , $0.21071 , $0.33151 , $14.96766 , $-   , $15.45537 , $-   , $0.56939 , $-   , $1.05710 , $-   
30112021,06122021,LTO,LORETO,GPO 03-C,3-C,Contractual,101,TURBOSINA, $14.75347 ,-$0.35520 , $-   , $0.23788 , $-   , $0.27700 , $0.41908 , $-   , $0.21071 , $0.41908 , $15.05523 , $-   , $15.54294 , $-   , $0.65696 , $-   , $1.14467 , $-   
30112021,06122021,LTO,LORETO,GPO 03-D,3-D,Contractual,101,TURBOSINA, $14.75347 ,-$0.35520 , $-   , $0.23788 , $-   , $0.27700 , $0.46912 , $-   , $0.21071 , $0.46912 , $15.10527 , $-   , $15.59298 , $-   , $0.70700 , $-   , $1.19471 , $-   
30112021,06122021,LTO,LORETO,GPO 04-A,4-A,Contractual,101,TURBOSINA, $14.75347 ,-$0.50320 , $-   , $0.23788 , $-   , $0.27700 , $0.31274 , $-   , $0.21071 , $0.31274 , $14.80089 , $-   , $15.28860 , $-   , $0.55062 , $-   , $1.03833 , $-   
30112021,06122021,LTO,LORETO,GPO 04-B,4-B,Contractual,101,TURBOSINA, $14.75347 ,-$0.50320 , $-   , $0.23788 , $-   , $0.27700 , $0.33151 , $-   , $0.21071 , $0.33151 , $14.81966 , $-   , $15.30737 , $-   , $0.56939 , $-   , $1.05710 , $-   
30112021,06122021,LTO,LORETO,GPO 04-C,4-C,Contractual,101,TURBOSINA, $14.75347 ,-$0.50320 , $-   , $0.23788 , $-   , $0.27700 , $0.41908 , $-   , $0.21071 , $0.41908 , $14.90723 , $-   , $15.39494 , $-   , $0.65696 , $-   , $1.14467 , $-   
30112021,06122021,LTO,LORETO,GPO 04-D,4-D,Contractual,101,TURBOSINA, $14.75347 ,-$0.50320 , $-   , $0.23788 , $-   , $0.27700 , $0.46912 , $-   , $0.21071 , $0.46912 , $14.95727 , $-   , $15.44498 , $-   , $0.70700 , $-   , $1.19471 , $-   
30112021,06122021,LTO,LORETO,GPO 05-A,5-A,Contractual,101,TURBOSINA, $14.75347 ,-$0.56240 , $-   , $0.23788 , $-   , $0.27700 , $0.31274 , $-   , $0.21071 , $0.31274 , $14.74169 , $-   , $15.22940 , $-   , $0.55062 , $-   , $1.03833 , $-   
30112021,06122021,LTO,LORETO,GPO 05-B,5-B,Contractual,101,TURBOSINA, $14.75347 ,-$0.56240 , $-   , $0.23788 , $-   , $0.27700 , $0.33151 , $-   , $0.21071 , $0.33151 , $14.76046 , $-   , $15.24817 , $-   , $0.56939 , $-   , $1.05710 , $-   
30112021,06122021,LTO,LORETO,GPO 05-C,5-C,Contractual,101,TURBOSINA, $14.75347 ,-$0.56240 , $-   , $0.23788 , $-   , $0.27700 , $0.41908 , $-   , $0.21071 , $0.41908 , $14.84803 , $-   , $15.33574 , $-   , $0.65696 , $-   , $1.14467 , $-   
30112021,06122021,LTO,LORETO,GPO 05-D,5-D,Contractual,101,TURBOSINA, $14.75347 ,-$0.56240 , $-   , $0.23788 , $-   , $0.27700 , $0.46912 , $-   , $0.21071 , $0.46912 , $14.89807 , $-   , $15.38578 , $-   , $0.70700 , $-   , $1.19471 , $-   
30112021,06122021,LTO,LORETO,GPO 06-A,6-A,Contractual,101,TURBOSINA, $14.75347 ,-$0.58016 , $-   , $0.23788 , $-   , $0.27700 , $0.31274 , $-   , $0.21071 , $0.31274 , $14.72393 , $-   , $15.21164 , $-   , $0.55062 , $-   , $1.03833 , $-   
30112021,06122021,LTO,LORETO,GPO 06-B,6-B,Contractual,101,TURBOSINA, $14.75347 ,-$0.58016 , $-   , $0.23788 , $-   , $0.27700 , $0.33151 , $-   , $0.21071 , $0.33151 , $14.74270 , $-   , $15.23041 , $-   , $0.56939 , $-   , $1.05710 , $-   
30112021,06122021,LTO,LORETO,GPO 06-C,6-C,Contractual,101,TURBOSINA, $14.75347 ,-$0.58016 , $-   , $0.23788 , $-   , $0.27700 , $0.41908 , $-   , $0.21071 , $0.41908 , $14.83027 , $-   , $15.31798 , $-   , $0.65696 , $-   , $1.14467 , $-   
30112021,06122021,LTO,LORETO,GPO 06-D,6-D,Contractual,101,TURBOSINA, $14.75347 ,-$0.58016 , $-   , $0.23788 , $-   , $0.27700 , $0.46912 , $-   , $0.21071 , $0.46912 , $14.88031 , $-   , $15.36802 , $-   , $0.70700 , $-   , $1.19471 , $-   
30112021,06122021,LZC,LAZARO CARDENAS,GPO 10-A,10-A,Adicional,101,TURBOSINA, $14.80481 , $-   , $-   , $0.12479 , $-   , $0.27700 , $0.31274 , $-   , $0.21071 , $0.31274 , $15.24234 , $-   , $15.73005 , $-   , $0.43753 , $-   , $0.92524 , $-   
30112021,06122021,LZC,LAZARO CARDENAS,GPO 10-B,10-B,Adicional,101,TURBOSINA, $14.80481 , $-   , $-   , $0.12479 , $-   , $0.27700 , $0.33151 , $-   , $0.21071 , $0.33151 , $15.26111 , $-   , $15.74882 , $-   , $0.45630 , $-   , $0.94401 , $-   
30112021,06122021,LZC,LAZARO CARDENAS,GPO 10-C,10-C,Adicional,101,TURBOSINA, $14.80481 , $-   , $-   , $0.12479 , $-   , $0.27700 , $0.41908 , $-   , $0.21071 , $0.41908 , $15.34868 , $-   , $15.83639 , $-   , $0.54387 , $-   , $1.03158 , $-   
30112021,06122021,LZC,LAZARO CARDENAS,GPO 10-D,10-D,Adicional,101,TURBOSINA, $14.80481 , $-   , $-   , $0.12479 , $-   , $0.27700 , $0.46912 , $-   , $0.21071 , $0.46912 , $15.39872 , $-   , $15.88643 , $-   , $0.59391 , $-   , $1.08162 , $-   
30112021,06122021,LZC,LAZARO CARDENAS,GPO 01-A,1-A,Contractual,101,TURBOSINA, $14.80481 ,-$0.05920 , $-   , $0.12479 , $-   , $0.27700 , $0.31274 , $-   , $0.21071 , $0.31274 , $15.18314 , $-   , $15.67085 , $-   , $0.43753 , $-   , $0.92524 , $-   
30112021,06122021,LZC,LAZARO CARDENAS,GPO 01-B,1-B,Contractual,101,TURBOSINA, $14.80481 ,-$0.05920 , $-   , $0.12479 , $-   , $0.27700 , $0.33151 , $-   , $0.21071 , $0.33151 , $15.20191 , $-   , $15.68962 , $-   , $0.45630 , $-   , $0.94401 , $-   
30112021,06122021,LZC,LAZARO CARDENAS,GPO 01-C,1-C,Contractual,101,TURBOSINA, $14.80481 ,-$0.05920 , $-   , $0.12479 , $-   , $0.27700 , $0.41908 , $-   , $0.21071 , $0.41908 , $15.28948 , $-   , $15.77719 , $-   , $0.54387 , $-   , $1.03158 , $-   
30112021,06122021,LZC,LAZARO CARDENAS,GPO 01-D,1-D,Contractual,101,TURBOSINA, $14.80481 ,-$0.05920 , $-   , $0.12479 , $-   , $0.27700 , $0.46912 , $-   , $0.21071 , $0.46912 , $15.33952 , $-   , $15.82723 , $-   , $0.59391 , $-   , $1.08162 , $-   
30112021,06122021,LZC,LAZARO CARDENAS,GPO 10-A,10-A,Contractual,101,TURBOSINA, $14.80481 , $-   , $-   , $0.12479 , $-   , $0.27700 , $0.31274 , $-   , $0.21071 , $0.31274 , $15.24234 , $-   , $15.73005 , $-   , $0.43753 , $-   , $0.92524 , $-   
30112021,06122021,LZC,LAZARO CARDENAS,GPO 10-B,10-B,Contractual,101,TURBOSINA, $14.80481 , $-   , $-   , $0.12479 , $-   , $0.27700 , $0.33151 , $-   , $0.21071 , $0.33151 , $15.26111 , $-   , $15.74882 , $-   , $0.45630 , $-   , $0.94401 , $-   
30112021,06122021,LZC,LAZARO CARDENAS,GPO 10-C,10-C,Contractual,101,TURBOSINA, $14.80481 , $-   , $-   , $0.12479 , $-   , $0.27700 , $0.41908 , $-   , $0.21071 , $0.41908 , $15.34868 , $-   , $15.83639 , $-   , $0.54387 , $-   , $1.03158 , $-   
30112021,06122021,LZC,LAZARO CARDENAS,GPO 10-D,10-D,Contractual,101,TURBOSINA, $14.80481 , $-   , $-   , $0.12479 , $-   , $0.27700 , $0.46912 , $-   , $0.21071 , $0.46912 , $15.39872 , $-   , $15.88643 , $-   , $0.59391 , $-   , $1.08162 , $-   
30112021,06122021,LZC,LAZARO CARDENAS,GPO 02-A,2-A,Contractual,101,TURBOSINA, $14.80481 ,-$0.29600 , $-   , $0.12479 , $-   , $0.27700 , $0.31274 , $-   , $0.21071 , $0.31274 , $14.94634 , $-   , $15.43405 , $-   , $0.43753 , $-   , $0.92524 , $-   
30112021,06122021,LZC,LAZARO CARDENAS,GPO 02-B,2-B,Contractual,101,TURBOSINA, $14.80481 ,-$0.29600 , $-   , $0.12479 , $-   , $0.27700 , $0.33151 , $-   , $0.21071 , $0.33151 , $14.96511 , $-   , $15.45282 , $-   , $0.45630 , $-   , $0.94401 , $-   
30112021,06122021,LZC,LAZARO CARDENAS,GPO 02-C,2-C,Contractual,101,TURBOSINA, $14.80481 ,-$0.29600 , $-   , $0.12479 , $-   , $0.27700 , $0.41908 , $-   , $0.21071 , $0.41908 , $15.05268 , $-   , $15.54039 , $-   , $0.54387 , $-   , $1.03158 , $-   
30112021,06122021,LZC,LAZARO CARDENAS,GPO 02-D,2-D,Contractual,101,TURBOSINA, $14.80481 ,-$0.29600 , $-   , $0.12479 , $-   , $0.27700 , $0.46912 , $-   , $0.21071 , $0.46912 , $15.10272 , $-   , $15.59043 , $-   , $0.59391 , $-   , $1.08162 , $-   
30112021,06122021,LZC,LAZARO CARDENAS,GPO 03-A,3-A,Contractual,101,TURBOSINA, $14.80481 ,-$0.35520 , $-   , $0.12479 , $-   , $0.27700 , $0.31274 , $-   , $0.21071 , $0.31274 , $14.88714 , $-   , $15.37485 , $-   , $0.43753 , $-   , $0.92524 , $-   
30112021,06122021,LZC,LAZARO CARDENAS,GPO 03-B,3-B,Contractual,101,TURBOSINA, $14.80481 ,-$0.35520 , $-   , $0.12479 , $-   , $0.27700 , $0.33151 , $-   , $0.21071 , $0.33151 , $14.90591 , $-   , $15.39362 , $-   , $0.45630 , $-   , $0.94401 , $-   
30112021,06122021,LZC,LAZARO CARDENAS,GPO 03-C,3-C,Contractual,101,TURBOSINA, $14.80481 ,-$0.35520 , $-   , $0.12479 , $-   , $0.27700 , $0.41908 , $-   , $0.21071 , $0.41908 , $14.99348 , $-   , $15.48119 , $-   , $0.54387 , $-   , $1.03158 , $-   
30112021,06122021,LZC,LAZARO CARDENAS,GPO 03-D,3-D,Contractual,101,TURBOSINA, $14.80481 ,-$0.35520 , $-   , $0.12479 , $-   , $0.27700 , $0.46912 , $-   , $0.21071 , $0.46912 , $15.04352 , $-   , $15.53123 , $-   , $0.59391 , $-   , $1.08162 , $-   
30112021,06122021,LZC,LAZARO CARDENAS,GPO 04-A,4-A,Contractual,101,TURBOSINA, $14.80481 ,-$0.50320 , $-   , $0.12479 , $-   , $0.27700 , $0.31274 , $-   , $0.21071 , $0.31274 , $14.73914 , $-   , $15.22685 , $-   , $0.43753 , $-   , $0.92524 , $-   
30112021,06122021,LZC,LAZARO CARDENAS,GPO 04-B,4-B,Contractual,101,TURBOSINA, $14.80481 ,-$0.50320 , $-   , $0.12479 , $-   , $0.27700 , $0.33151 , $-   , $0.21071 , $0.33151 , $14.75791 , $-   , $15.24562 , $-   , $0.45630 , $-   , $0.94401 , $-   
30112021,06122021,LZC,LAZARO CARDENAS,GPO 04-C,4-C,Contractual,101,TURBOSINA, $14.80481 ,-$0.50320 , $-   , $0.12479 , $-   , $0.27700 , $0.41908 , $-   , $0.21071 , $0.41908 , $14.84548 , $-   , $15.33319 , $-   , $0.54387 , $-   , $1.03158 , $-   
30112021,06122021,LZC,LAZARO CARDENAS,GPO 04-D,4-D,Contractual,101,TURBOSINA, $14.80481 ,-$0.50320 , $-   , $0.12479 , $-   , $0.27700 , $0.46912 , $-   , $0.21071 , $0.46912 , $14.89552 , $-   , $15.38323 , $-   , $0.59391 , $-   , $1.08162 , $-   
30112021,06122021,LZC,LAZARO CARDENAS,GPO 05-A,5-A,Contractual,101,TURBOSINA, $14.80481 ,-$0.56240 , $-   , $0.12479 , $-   , $0.27700 , $0.31274 , $-   , $0.21071 , $0.31274 , $14.67994 , $-   , $15.16765 , $-   , $0.43753 , $-   , $0.92524 , $-   
